Chromosome	Start	End	Index	Probe	FlagIndex
1	20960125	20960275	553	564_cg20596348	0
1	20960355	20960449	554	565_cg21537245	0
1	20988045	20988315	555	566_cg14565919;cg26303861	1
1	21005269	21005480	556	567_PET_CpG	1
1	21022910	21023059	557	568_cg10530135	1
1	21023424	21023568	558	569_cg27312359	1
1	21044130	21044256	559	570_cg02097443;cg04123845;cg21184320	0
1	21044605	21044756	560	571_cg23677039	1
1	21058364	21058515	561	572_cg23841903	1
1	21058646	21058691	562	573_cg04902671	0
1	21059665	21059826	563	574_cg04923513	1
1	21112485	21112618	564	575_cg14666476	1
1	21112874	21113032	565	576_cg00577361	1
1	21113596	21113764	566	577_cg16718920;cg23097509;cg26572042	0
1	21503361	21503706	567	578_cg00583332;cg08463298;cg21384718;cg02953624;cg07384903;cg19270764	1
1	21616334	21616406	568	579_cg07015435	0
1	21616539	21616686	569	580_cg17216478	1
1	21616938	21617044	570	581_cg23029526	0
1	21620094	21620237	571	582_PET_CpG	1
1	21620864	21621279	572	583_PET_CpG	1
1	21651224	21651680	573	584_PET_CpG	1
1	21660926	21661176	574	585_PET_CpG	1
1	21671834	21671989	575	586_cg05364829	1
1	21672184	21672335	576	587_cg23092576	1
1	21766448	21766817	577	588_cg04287982;cg10019095;cg11658955;cg21906605;cg22190291	1
1	21835608	21835705	578	589_cg07162257;cg13554489;cg22154616	0
1	21964962	21965102	579	590_PET_CpG	1
1	21985908	21986060	580	591_cg09861373	1
1	21995803	21995945	581	592_cg13950625	1
1	21996123	21996380	582	593_cg10497692;cg18438124	1
1	22109101	22109243	583	594_cg07590482	1
1	22109519	22109940	584	595_cg06319359;cg12602703;cg15605855;cg16002322;cg24465787	1
1	22110074	22110240	585	596_cg03892551	1
1	22140782	22140927	586	597_cg17456100	1
1	22140936	22141076	587	598_cg15467646	1
1	22264100	22264255	588	599_cg14380609;cg24075852	1
1	22351379	22351475	589	600_cg03114585	1
1	22366379	22366517	590	601_PET_CpG	1
1	22379884	22380017	591	602_cg23979451	1
1	22469112	22469260	592	603_cg20792512	0
1	22645024	22645240	593	604_PET_CpG	1
1	22668540	22669079	594	605_PET_CpG;606_cg06794253	1
1	22677591	22678037	595	607_PET_CpG	1
1	22725604	22725742	596	608_PET_CpG	1
1	22778315	22778820	597	609_cg02847589;cg11987090;cg24034841;cg09252805;cg09333952	1
1	22968598	22968737	598	610_cg17097874	1
1	23036800	23036924	599	611_cg00937518	1
1	23037036	23037185	600	612_cg00396230	1
1	23037291	23037446	601	613_cg00650762	0
1	23076890	23077037	602	614_PET_CpG	1
1	23173069	23173413	603	615_PET_CpG	1
1	23211650	23211929	604	616_PET_CpG	1
1	23345629	23345807	605	617_cg04886391;cg07118078	1
1	23495315	23495504	606	618_cg11333835;cg26567943	1
1	23504215	23504373	607	619_cg19301934	1
1	23543511	23543665	608	620_cg15010184	1
1	23543726	23543876	609	621_cg06974961	1
1	23544311	23544516	610	622_PET_CpG	1
1	23670700	23670984	611	623_cg04604276;cg06449653;cg07239593	1
1	23671108	23671194	612	624_cg06886867;cg19688289	0
1	23671423	23671582	613	625_cg09996212	1
1	23694830	23695012	614	626_cg02454131;cg10984183	1
1	23695271	23695378	615	627_cg20275932;cg24314279	0
1	23748860	23749137	616	628_PET_CpG;629_cg23651976	1
1	23810366	23810504	617	630_cg10440483	1
1	23851759	23851961	618	631_PET_CpG	1
1	23855122	23855344	619	632_PET_CpG	1
1	23857242	23857387	620	633_cg11798959	1
1	23857452	23857627	621	634_cg02992252;cg12796015	1
1	23857938	23858076	622	635_cg22040403	1
1	23885932	23886228	623	636_cg04483506;cg05969021;cg25762068	1
1	23894822	23894965	624	637_cg04567466	1
1	23939619	23939885	625	638_PET_CpG	1
1	23945927	23946047	626	639_cg00944142	0
1	23946192	23946349	627	640_cg06925975	1
1	24018393	24018552	628	641_cg03529960	1
1	24069515	24069782	629	642_cg17020154;cg22440668;cg22508172	1
1	24069957	24070107	630	643_cg12043622	1
1	24070332	24070475	631	644_cg03400317	1
1	24104548	24104724	632	645_cg13468252;cg16730266;cg24514954	1
1	24104728	24104777	633	646_cg22359362	0
1	24105003	24105154	634	647_cg11422402	1
1	24105163	24105312	635	648_cg09477198	1
1	24117453	24117630	636	649_cg06774618;cg10955293	1
1	24126963	24127051	637	650_cg03441514;cg04975205;cg13391456;cg27448574;cg22857999	0
1	24127067	24127195	638	650_cg03441514;cg04975205;cg13391456;cg27448574;cg22857999	0
1	24151798	24151969	639	651_cg07212963;cg24395890	1
1	24194376	24194639	640	652_cg11415975;cg20694461	1
1	24235465	24235619	641	653_PET_CpG	1
1	24237498	24237659	642	654_PET_CpG	1
1	24239745	24240033	643	655_PET_CpG	1
1	24477017	24477119	644	660_cg23021014	0
1	24513592	24513717	645	661_cg06886736	0
1	24513860	24513917	646	662_cg03470088;cg11337018	0
1	24513927	24513991	647	662_cg03470088;cg11337018	0
1	24514142	24514287	648	663_cg12394377;cg13847963	1
1	24516227	24516367	649	664_PET_CpG	1
1	24525981	24526047	650	665_cg13900327	0
1	24648250	24648396	651	666_cg21273275	1
1	24740160	24740304	652	667_cg19362328	1
1	24742035	24742175	653	668_cg00659667	1
1	24742804	24742935	654	669_cg20279402	1
1	24743239	24743528	655	670_PET_CpG	1
1	24807717	24807875	656	671_PET_CpG	1
1	24828889	24829176	657	672_cg24367431;cg24446923	1
1	24829760	24829853	658	673_cg16905527	1
1	24861580	24861761	659	674_PET_CpG	1
1	24863030	24863276	660	675_PET_CpG	1
1	24882614	24882762	661	676_cg17971531	1
1	24968100	24968311	662	677_PET_CpG	1
1	24969386	24969704	663	678_cg02273146;cg16712094;cg18136681;cg20799547;cg23022344	1
1	24969794	24969901	664	679_cg26163855	0
1	24970036	24970181	665	680_cg25806492	1
1	24970606	24970748	666	681_cg12628260	1
1	25017575	25017729	667	682_PET_CpG	1
1	25071503	25071582	668	683_cg00101986;cg02944245;cg03536861;cg23713813;cg03971828;cg17882795	0
1	25071809	25072020	669	683_cg00101986;cg02944245;cg03536861;cg23713813;cg03971828;cg17882795	0
1	25072136	25072224	670	684_cg26155475	0
1	25072506	25072648	671	685_cg10894102	1
1	25174668	25174824	672	686_cg17599471	1
1	25174984	25175116	673	687_cg15598442	1
1	25175214	25175358	674	688_cg12426802	1
1	25256298	25256453	675	689_cg06377278	1
1	25256628	25256773	676	690_cg19270505	0
1	25256863	25257017	677	691_cg11018723	1
1	25291517	25291788	678	692_PET_CpG	1
1	25291797	25291928	679	693_PET_CpG	1
1	25348927	25349598	680	694_PET_CpG;695_cg06527318	1
1	25446834	25446964	681	696_PET_CpG	1
1	25524700	25524841	682	697_PET_CpG	1
1	25558884	25559200	683	698_cg16663955;cg17462478;cg22856539;cg25876608	1
1	25566554	25566699	684	699_cg07973655	1
1	25573100	25573253	685	700_cg18263451	1
1	25573854	25574083	686	701_cg00037072;cg12595736;cg15085390;cg25386802	1
1	25574239	25574453	687	702_cg00975854;cg20809693	1
1	25594200	25594232	688	703_cg10823086	0
1	25664431	25664533	689	704_cg23205692	1
1	25665084	25665218	690	705_cg26011199	1
1	25665256	25665416	691	706_cg10313098	1
1	25756776	25756990	692	707_cg00450060;cg00576639;cg09154213	1
1	25757163	25757275	693	708_cg16387947	1
1	25757301	25757356	694	709_cg22019094;cg23935120	0
1	25757426	25757503	695	709_cg22019094;cg23935120	0
1	25757526	25757684	696	710_cg19925772	0
1	25758036	25758193	697	711_cg12433217	1
1	25870214	25870356	698	712_cg14210634;cg27577933	1
1	25943367	25943504	699	713_cg26890920	0
1	25943762	25943976	700	714_cg00653744;cg00832850;cg08246520;cg09254142	0
1	25944020	25944161	701	715_cg05625889	1
1	25969217	25969365	702	716_PET_CpG	1
1	25969482	25969625	703	717_PET_CpG	1
1	26030909	26031037	704	718_PET_CpG	1
1	26038067	26038185	705	719_PET_CpG	1
1	26057372	26057532	706	720_PET_CpG	1
1	26101341	26101620	707	721_PET_CpG	1
1	26126512	26126602	708	722_cg10584797	0
1	26146112	26146300	709	723_cg11688628;cg11828509;cg24532665	1
1	26146369	26146649	710	724_cg14280627;cg24596570;cg15891716	1
1	26147221	26147430	711	725_cg10327320;cg11240755	1
1	26185912	26186199	712	726_cg01053463;cg11383397;cg20302420	1
1	26201787	26201937	713	727_cg25104457	0
1	26202093	26202208	714	728_cg09060093	0
1	26202361	26202513	715	729_cg05154698	1
1	26232276	26232381	716	730_cg22943243	0
1	26232630	26232907	717	731_cg06216620;cg13793178;cg17603057;cg19400000;cg23236404	0
1	26232955	26233083	718	732_cg02386921	0
1	26244621	26244757	719	733_PET_CpG	1
1	26249270	26249453	720	734_cg14962394;cg19497548	1
1	26317229	26317437	721	735_PET_CpG	1
1	26324319	26324615	722	736_cg04108612;cg24845823	1
1	26324619	26324773	723	737_cg02858843	1
1	26324829	26324989	724	738_cg15690092	1
1	26361579	26361740	725	739_cg24034429	1
1	26372824	26372964	726	740_cg00703260	1
1	26437246	26437393	727	741_cg13788820	1
1	26437416	26437594	728	742_cg03618177;cg20139898;cg22388161	1
1	26437723	26437867	729	743_cg19411708	0
1	26438043	26438184	730	744_cg10199164	0
1	26438766	26438917	731	745_cg26002253	1
1	26490909	26491047	732	746_cg07916101;cg25018357	0
1	26496100	26496469	733	747_cg04852280;cg16003040;cg23267217;cg24593630;cg24930443	1
1	26560470	26560843	734	748_cg10539565;cg11529190;cg13687998;cg21410994;cg14017991	1
1	26560852	26561015	735	749_cg18121669	1
1	26561721	26561870	736	750_PET_CpG	1
1	26606521	26606690	737	751_cg22945302	0
1	26606832	26606916	738	752_cg16015205	1
1	26613782	26614085	739	753_PET_CpG	1
1	26614707	26614849	740	754_PET_CpG	1
1	26615316	26615841	741	755_PET_CpG	1
1	26616227	26616368	742	756_PET_CpG	1
1	26616742	26616889	743	757_PET_CpG	1
1	26632871	26633015	744	758_cg19234591	1
1	26633191	26633296	745	759_cg04990556;cg14082413;cg23679662	1
1	26633338	26633417	746	759_cg04990556;cg14082413;cg23679662	1
1	26644544	26644929	747	760_PET_CpG	1
1	26646086	26646293	748	761_PET_CpG	1
1	26662331	26662850	749	762_PET_CpG;763_cg23053573	1
1	26663036	26663186	750	764_cg00983637	1
1	26690461	26690600	751	765_cg12813724	1
1	26701676	26701901	752	766_PET_CpG	1
1	26705150	26705305	753	767_PET_CpG	1
1	26758440	26758891	754	768_cg00792938;cg08876662;cg16720365;cg18234561;cg21907877;cg22377913;cg02737609;cg03115835;cg10837265;cg17836940	0
1	26798939	26799014	755	769_cg10577937;cg14989462	0
1	26826600	26826735	756	770_cg00066499	1
1	26826990	26827131	757	771_cg08277003	0
1	26856495	26856733	758	772_cg02450742;cg10800585	1
1	26868413	26868554	759	773_PET_CpG	1
1	26871986	26872556	760	774_PET_CpG	1
1	26872965	26873124	761	775_PET_CpG	1
1	26947363	26947487	762	776_cg04366801	1
1	26947653	26947762	763	777_cg13571388	1
1	27019010	27019157	764	778_cg24089723	1
1	27021330	27021674	765	779_PET_CpG	1
1	27021805	27021937	766	780_cg04081153	1
1	27022155	27022312	767	781_cg24542126	1
1	27070655	27070888	768	783_PET_CpG	1
1	27114245	27114352	769	784_cg17739026;cg23283076;cg26899490	0
1	27114449	27114490	770	784_cg17739026;cg23283076;cg26899490	0
1	27114540	27114644	771	785_cg11699374	0
1	27114757	27114889	772	786_cg27295033	1
1	27115557	27115729	773	787_cg03129904;cg17168636	1
1	27147361	27147616	774	788_PET_CpG	1
1	27159946	27160256	775	789_PET_CpG	1
1	27191184	27191334	776	790_cg26010562	1
1	27191494	27191652	777	791_cg17149882	1
1	27192449	27192537	778	792_PET_CpG	1
1	27216288	27216445	779	793_cg11674844	1
1	27216658	27216979	780	794_cg09174009;cg11524330;cg21290647;cg25271147;cg11335495;cg13354046	1
1	27226683	27226829	781	795_cg07956264	1
1	27247849	27247996	782	796_cg26606628	1
1	27248038	27248212	783	797_cg02107269;cg10023926;cg13399755;cg25027091;cg27400644	1
1	27248253	27248506	784	798_cg05954817;cg24529230	1
1	27286521	27286661	785	799_cg15587508	0
1	27286874	27287026	786	800_cg10706454	0
1	27320102	27320301	787	801_cg06419258;cg11152454;cg12081897;cg17897694	0
1	27320310	27320549	788	802_cg05341567;cg06544141	0
1	27320575	27320725	789	803_cg01391538	1
1	27320866	27321005	790	804_cg10489986;cg25100848	0
1	27321075	27321223	791	805_cg02618553	1
1	27324391	27324541	792	806_cg16986298	1
1	27328386	27328656	793	807_PET_CpG	1
1	27339336	27339485	794	808_cg24481381	1
1	27481616	27481732	795	809_cg17856610	0
1	27560644	27560904	796	810_cg00757789;cg08459369;cg11705470;cg16740167;cg16968115	1
1	27648435	27648548	797	811_cg03347170;cg13392150;cg17215215;cg27265272	0
1	27648598	27648752	798	811_cg03347170;cg13392150;cg17215215;cg27265272	0
1	27648794	27648925	799	812_cg07376753	1
1	27668009	27668159	800	813_PET_CpG	1
1	27668890	27669026	801	814_PET_CpG	1
1	27669289	27669443	802	815_PET_CpG	1
1	27669755	27670067	803	816_PET_CpG	1
1	27670254	27670392	804	817_PET_CpG	1
1	27676994	27677145	805	818_cg04123310	1
1	27686864	27687343	806	819_PET_CpG;820_cg20996351	1
1	27692464	27692591	807	821_cg04862314	1
1	27692654	27692810	808	822_cg15126967	0
1	27709928	27709977	809	823_cg01765529;cg04910690;cg19370166;cg20165381;cg22872989	0
1	27718960	27719128	810	824_cg06057576;cg14004477;cg17185817	0
1	27719257	27719389	811	825_cg00544955	1
1	27816542	27816634	812	826_cg03436453;cg16406658;cg19867816;cg20745431	0
1	27847887	27848432	813	827_PET_CpG	1
1	27929191	27929315	814	828_cg22627866	1
1	27929746	27929883	815	829_cg12073495	1
1	27929911	27930118	816	830_cg10533011;cg11382799	0
1	27930567	27930678	817	831_cg11531628	0
1	27930784	27930912	818	832_cg19741500	1
1	27932997	27933135	819	833_cg06851898	1
1	27958183	27958445	820	834_PET_CpG	1
1	27960512	27960651	821	835_cg10037521	1
1	27960712	27960859	822	836_cg26040332	1
1	27986443	27986506	823	837_cg22224989	0
1	27986665	27986729	824	838_cg17888837	0
1	27989258	27989567	825	839_PET_CpG	1
1	27989907	27990045	826	840_cg12283520	1
1	27998634	27998789	827	841_cg12528016	1
1	28052218	28052479	828	842_cg00172330;cg09828721	0
1	28052598	28052844	829	843_cg00667000;cg17386433;cg17860485	1
1	28099295	28099435	830	844_cg24717891	1
1	28099883	28100029	831	845_cg05385496	1
1	28156980	28157121	832	846_cg16702520	1
1	28157272	28157423	833	847_cg19622078	1
1	28195537	28196178	834	848_PET_CpG	1
1	28198852	28198928	835	849_cg00856002;cg06936079;cg27565366;cg04487931	0
1	28199070	28199184	836	849_cg00856002;cg06936079;cg27565366;cg04487931	0
1	28199667	28200086	837	850_PET_CpG	1
1	28200242	28200388	838	851_PET_CpG	1
1	28213732	28214064	839	852_PET_CpG	1
1	28218117	28218341	840	853_PET_CpG	1
1	28240947	28241667	841	854_cg00533620;cg04788931;cg05786725;cg11542231;cg13910983;cg22711679;cg08169949;cg25410668;cg13114166;cg15097019	1
1	28286336	28286394	842	855_cg24091371;cg24311947	0
1	28318936	28319075	843	856_PET_CpG	1
1	28415082	28415363	844	857_cg10965041;cg15594905	1
1	28441847	28441986	845	858_PET_CpG	1
1	28495868	28496009	846	859_PET_CpG	1
1	28499333	28499507	847	860_PET_CpG	1
1	28559430	28559593	848	861_cg26058965;cg26791126	1
1	28562140	28562283	849	862_cg20801348	1
1	28562305	28562435	850	863_cg20569141	1
1	28562595	28562739	851	864_cg14852238	1
1	28563220	28563362	852	865_cg13436232	1
1	28575197	28575340	853	866_cg09551864	1
1	28585665	28585999	854	867_cg08729985;cg16577607;cg27427051	1
1	28586025	28586167	855	868_cg19902918	1
1	28586867	28587005	856	869_cg05353710	1
1	28655354	28655598	857	870_cg00972603;cg12630974;cg19364137	1
1	28696002	28696250	858	871_cg01446477;cg03132197;cg05345116;cg12055914;cg21647780	1
1	28696382	28696522	859	872_cg07192559	1
1	28832463	28832503	860	873_cg08935021;cg26793226	1
1	28832508	28832661	861	873_cg08935021;cg26793226	1
1	28844793	28844946	862	874_cg03050907	1
1	28845133	28845283	863	875_cg06219592	1
1	28845641	28845784	864	876_PET_CpG	1
1	28879486	28879728	865	877_cg15064598;cg24087783	1
1	28908431	28908602	866	878_cg10053149;cg17459893	1
1	28908692	28908837	867	879_cg09513672	1
1	28908886	28909136	868	880_PET_CpG	1
1	28969222	28969361	869	881_cg18222891	1
1	28969496	28969632	870	882_cg22516213	1
1	28969811	28969957	871	883_cg07343000	1
1	28970181	28970285	872	884_cg03747028	1
1	28974676	28974814	873	885_cg26106034	1
1	28995012	28995166	874	886_cg20152731	1
1	29062852	29062993	875	888_cg20003805	1
1	29063352	29063536	876	889_cg06836497;cg25875824	0
1	29138842	29139020	877	890_cg08366446;cg20003692	1
1	29213618	29213886	878	891_cg01932091;cg26354228;cg12731400	1
1	29213988	29214145	879	892_cg07154196;cg10703813	1
1	29241277	29241412	880	893_cg13546102	0
1	29241932	29242146	881	894_PET_CpG	1
1	29448547	29448701	882	895_cg08706732	1
1	29450028	29450167	883	896_cg08258259	1
1	29451167	29451289	884	897_cg16117248	0
1	29507782	29507935	885	898_cg16996661	1
1	29508023	29508239	886	899_cg14789568;cg15980492	1
1	29508727	29508887	887	900_cg24940499	1
1	29557152	29557316	888	901_cg12222459	1
1	29557532	29557677	889	902_cg19159602	1
1	29562762	29562905	890	903_cg23987876	1
1	29564047	29564174	891	904_cg04125625	1
1	29586222	29586501	892	905_cg04933208;cg05039004	1
1	29586502	29586606	893	906_cg21929771	0
1	30179846	30179986	894	907_cg20145426	1
1	31158123	31158256	895	908_cg12700145	1
1	31191621	31191834	896	910_cg02396888;cg06703062;cg22123309	0
1	31191887	31192028	897	911_cg18138172	1
1	31218682	31218820	898	912_PET_CpG	1
1	31222607	31222901	899	913_PET_CpG	1
1	31223617	31223982	900	914_PET_CpG	1
1	31229092	31229989	901	915_PET_CpG	1
1	31230162	31230744	902	916_PET_CpG	1
1	31274718	31274946	903	917_cg05119432;cg09685705	1
1	31313670	31314114	904	918_PET_CpG	1
1	31320355	31320682	905	919_PET_CpG	1
1	31358445	31358594	906	920_PET_CpG	1
1	31380775	31380909	907	921_cg17825384	1
1	31538440	31538532	908	922_cg02100343;cg23653835	1
1	31538558	31538684	909	922_cg02100343;cg23653835	1
1	31538800	31539002	910	923_cg00035237;cg06537625	1
1	31627641	31627764	911	924_cg11416095	0
1	31712116	31712266	912	925_cg05960997	1
1	31714311	31714543	913	926_PET_CpG	1
1	31769182	31769322	914	927_cg08934492	1
1	31769546	31770008	915	928_cg03605784;cg03856286;cg08734125;cg20410415;cg22706424;cg14837478;cg21417843;cg25469212	1
1	31770127	31770269	916	929_cg12418357	1
1	31846712	31846770	917	930_cg05226707	0
1	31867530	31867773	918	931_cg11018165;cg23238603	1
1	31885770	31885971	919	932_cg24693287;cg26315753	1
1	31886507	31886649	920	933_cg16314291	1
1	31886835	31886979	921	934_cg13184777	1
1	31971552	31972021	922	935_PET_CpG	1
1	32001727	32001966	923	936_PET_CpG	1
1	32083659	32083807	924	937_cg18325794	0
1	32110461	32110751	925	938_cg11140606;cg11955456;cg13218803;cg15642704	1
1	32110782	32110936	926	939_cg02288777	1
1	32135778	32136197	927	940_PET_CpG	1
1	32183006	32183154	928	941_PET_CpG	1
1	32226619	32226758	929	942_cg09168548	1
1	32229992	32230236	930	943_cg03116642;cg24048759	1
1	32237512	32238693	931	944_PET_CpG	1
1	32292562	32292701	932	945_PET_CpG	1
1	32292867	32293075	933	946_PET_CpG	1
1	32314065	32314290	934	947_PET_CpG	1
1	32354946	32355127	935	948_PET_CpG	1
1	32394504	32394672	936	949_PET_CpG	1
1	32403581	32403678	937	950_cg07382273	0
1	32405479	32405617	938	951_PET_CpG	1
1	32409584	32409931	939	952_PET_CpG	1
1	32410140	32410291	940	953_cg00925616	1
1	32410335	32410479	941	954_cg04881103	1
1	32479239	32479331	942	955_cg00166706;cg06512514	0
1	32479571	32479717	943	956_cg11833275	1
1	32538485	32538628	944	957_cg07817883	1
1	32573475	32573688	945	958_cg10241671;cg18397023	1
1	32573862	32574009	946	959_cg13148608	1
1	32574140	32574289	947	960_cg17462394	1
1	32645102	32645242	948	961_cg02851517;cg20457193	1
1	32645247	32645452	949	962_cg02232875;cg13170450;cg17517854;cg20846236	1
1	32646052	32646209	950	963_cg14023159	1
1	32666033	32666174	951	964_cg22348752	1
1	32666303	32666447	952	965_cg22083815	1
1	32666632	32667037	953	967_cg20466166;966_PET_CpG	1
1	32667182	32667426	954	968_PET_CpG	1
1	32671017	32671220	955	969_cg06087962;cg17798347;cg24141078	1
1	32671422	32671573	956	970_cg00760321	1
1	32687818	32688086	957	971_cg14995716;cg16529530;cg18270627;cg21931991	1
1	32688103	32688271	958	972_cg26821750;cg27332111	1
1	32705965	32706168	959	973_cg06763823;cg09586322	1
1	32715292	32715552	960	974_PET_CpG	1
1	32716747	32716923	961	975_PET_CpG	1
1	32757777	32757922	962	976_cg03762702;cg26115470;cg10842753;cg14172124	0
1	32803579	32803726	963	977_PET_CpG	1
1	32811164	32811383	964	978_PET_CpG	1
1	32814729	32814991	965	979_PET_CpG	1
1	32817245	32817381	966	980_cg16912004	0
1	32817384	32817533	967	981_cg12618546	0
1	32827070	32827213	968	982_cg16379513	1
1	32837775	32837957	969	983_PET_CpG	1
1	32859529	32859675	970	984_cg06622968	1
1	32860306	32860462	971	985_cg06713267	1
1	33005014	33005178	972	986_cg19901191	1
1	33005624	33005765	973	987_cg24364143	1
1	33115814	33115974	974	988_cg16396527	1
1	33116109	33116244	975	989_cg05797186	1
1	33116426	33116566	976	990_cg26131911	1
1	33116640	33116910	977	991_cg06526778;cg09036220;cg16148416;cg23016766	0
1	33177974	33178123	978	992_cg26150754	1
1	33282005	33282137	979	993_PET_CpG	1
1	33283025	33283145	980	994_cg25153669	1
1	33283348	33283457	981	995_cg24310460	0
1	33283575	33283753	982	996_cg06368569;cg26430083	0
1	33283790	33283947	983	997_cg26816552	1
1	33284605	33284750	984	998_PET_CpG	1
1	33352106	33352345	985	999_cg13306164;cg13870776	0
1	33358878	33359023	986	1000_cg05660436	1
1	33383191	33383509	987	1001_PET_CpG	1
1	33429686	33429957	988	1002_cg12731353;cg18830459;cg14834760	1
1	33430234	33430636	989	1003_cg00099216;cg08635130;cg09558224;cg10307600;cg25597067;cg27526149	1
1	33502235	33502369	990	1004_cg10038092	1
1	33502391	33502694	991	1005_cg00114084;cg05117633;cg06394897;cg19647301	1
1	33546577	33546828	992	1006_cg17500915;cg17826324;cg23661309;cg24724877	1
